Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,ChgSet Size,Max ChgSetSize,Buggy,Num Bugs
1,daffodil/bin/daffodil/processors/input/BasicProcessor$class.class,25,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/junit-3.8.2-javadoc.jar,519,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/daffodil/processors/input/BasicProcessor.scala,115,110,42,30,2,2,29,17,148,136,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$$anonfun$getHiddenElement$1$$anonfun$apply$1.class,24,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/srcTest/daffodil/schema/test/integration/SimpleElementTest.scala,76,154,44,44,1,1,11,11,16,16,No,0
1,daffodil/libsrc/xsom-20110101-SNAPSHOT-sources.jar,3082,0,0,0,1,1,0,0,6,6,No,0
1,daffodil/sub-projects/core/test/AN.xsd,24,108,0,0,2,2,-54,0,156,80,No,0
1,daffodil/sub-projects/core/test/AG.dfdl.xsd,47,108,54,54,1,1,54,54,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/stylesheet.css,21,58,29,29,1,1,29,29,241,241,No,0
1,daffodil/sub-projects/core/libsrc/icu4j-4_8_1_1-docs.jar,15859,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/parser/RollbackStreamUniTest.scala,326,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/xsd/DFDL_part3_model.xsd,265,616,308,308,1,1,308,308,14,14,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-9.png,14,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/helpers/DatatypeLibraryLoader.html,235,542,271,271,1,1,271,271,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/readme.html,60,152,76,76,1,1,76,76,241,241,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/pencil.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$3.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/isorelax.copying.txt,4,14,7,7,1,1,7,7,241,241,No,0
1,daffodil/sub-projects/core/src/xsd/AB.dfdl.xsd,26,62,0,0,3,2,-31,0,197,80,No,0
1,daffodil/sub-projects/core/test/AS.dfdl.xsd,48,116,58,58,1,1,58,58,137,137,No,0
1,daffodil/sub-projects/core/test/BA.xsd,46,196,0,0,2,2,-98,0,156,80,No,0
1,daffodil/sub-projects/core/libsrc/saxon-resources9-1-0-1.zip,95118,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/daffodil.pdf,1689,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/Main$$anonfun$main$7.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/BB.dfdl.xml,26,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/style.rng,32,72,36,36,1,1,36,36,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/constant-values.html,180,416,208,208,1,1,208,208,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/allclasses-frame.html,34,82,41,41,1,1,41,41,241,241,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaimpflt_bin.dfdl.xsd,23,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/ilink.png,5,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/OptionArgumentPresenceException.html,210,478,239,239,1,1,239,239,241,241,No,0
1,daffodil/test/BA.xsd,46,8,2,2,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpadelonetrm_01.dfdl.xsd,54,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/AP.xsd,23,108,0,0,2,2,-54,0,156,80,No,0
1,daffodil/libsrc/icu4j-4_8_1_1-docs.jar,15859,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/arguments/MultipleValue.class,47,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src/daffodil/schema/SimpleElement.scala,93,28,8,7,2,2,2,2,148,136,No,0
1,daffodil/srcTest/daffodil/processors/test/unit/TextProcessorTest.scala,61,26,8,8,1,1,3,3,16,16,No,0
1,daffodil/sub-projects/dfdl-property-code-generator/gen/GeneratedCode.scala,3757,23966,8176,4441,4,2,4369,4441,19,8,No,0
1,daffodil/test/AN.xsd,24,80,19,19,1,1,-2,0,136,136,No,0
1,daffodil/bin/daffodil/Main$$anonfun$main$3.class,16,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/arguments/ArgumentParser.scala,185,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/clock.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/src/xsd/BF.dfdl.xml,27,64,31,30,2,1,30,30,75,42,No,0
1,daffodil/sub-projects/core/libsrc/icu4j-localespi-4_8_1_1-src.jar,281,0,0,0,1,1,0,0,53,53,No,0
1,daffodil/sub-projects/core/test/BC.xsd,19,84,0,0,2,2,-42,0,156,80,No,0
1,daffodil/sub-projects/core/.idea/modules.xml,8,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$Node.class,20,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/internal/SetVariable.scala,56,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/relaxCore.rng,572,1144,572,572,1,1,572,572,241,241,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$getBinaryRepresentation$2.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/PropertyMapBuilder.html,282,646,323,323,1,1,323,323,241,241,No,0
1,daffodil/bin/daffodil/Main$$anonfun$main$6.class,15,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/BB.dfdl.xsd,26,58,0,0,3,2,-29,0,197,80,No,0
1,daffodil/test-suite/ibm-contributed/dpabol101.dfdl.xsd,108,242,121,121,1,1,121,121,44,44,No,0
1,daffodil/sub-projects/core/doc/DFDL-Schema-Object-Model/DFDLSchemaObjectModelv3.zargo,514,0,0,0,5,3,0,0,601,300,No,0
1,daffodil/srcTest/daffodil/dsom/TestDsomCompiler.scala,83,528,178,92,2,1,92,86,8,6,No,0
1,daffodil/sub-projects/core/src-unused/daffodil/xml/MemoryWarningSystem.scala,107,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaspc121_02.dfdl.xsd,80,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/lib/scala-compiler.jar,69554,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/debugger/BasicTextDebugger$$anonfun$step$1.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/.idea/compiler.xml,23,48,24,24,1,1,24,24,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/xpath/package.html,8,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/SeparatorFound.class,56,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test/AH002.xml,3,8,2,2,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/Service.html,236,544,272,272,1,1,272,272,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jdom-1.1.2-javadoc.jar,3126,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/libsrc/junit-3.8.2-sources.jar,532,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/xsd/AB.dfdl.xml,26,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/daffodil/parser/LinkedList.scala,78,186,0,0,1,1,-93,0,136,136,No,0
1,daffodil/MCL/GKS 7 Scripts,115,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/xsd/AE.dfdl.xml,60,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/Main$$anonfun$main$5.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/BasicNode.scala,59,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpanum_bin.dfdl.xsd,44,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/schematron/SaxonSchemaReaderFactory.html,233,532,266,266,1,1,266,266,241,241,No,0
1,daffodil/sub-projects/core/src-unused/daffodil/xml/CompressableNode.scala,51,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc121_02.dfdl.xsd,80,184,92,92,1,1,92,92,44,44,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/SimpleExtendedElement.scala,61,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/srcTest/LineCounter.scala,86,226,111,108,2,1,109,108,49,42,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory.class,47,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src/daffodil/schema/Sequence.scala,202,116,40,40,1,1,22,22,136,136,No,0
1,daffodil/MCL/GKS 1 Primitives,238,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/libsrc/xsom-20110101-SNAPSHOT-javadoc.jar,7474,0,0,0,1,1,0,0,6,6,No,0
1,daffodil/bin/daffodil/exceptions/DFDLDisallowConstructException.class,30,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/exceptions/UnimplementedException$.class,7,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test/AW000.xml,15,56,14,14,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/exceptions/InitiatorMissingException$.class,7,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/Main$$anonfun$main$4.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/SchemaReaderLoader.html,258,588,294,294,1,1,294,294,241,241,No,0
1,daffodil/sub-projects/core/test/BB.xsd,21,92,0,0,2,2,-46,0,156,80,No,0
1,daffodil/srcTest/daffodil/processors/test/unit/ProcessorFactoryTest.scala,203,130,36,36,1,1,7,7,16,16,No,0
1,daffodil/bin/daffodil/processors/VariableDefined.class,19,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/MCL/GKS 2 2d Affine Trans,132,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/package-frame.html,81,184,92,92,1,1,92,92,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/enumerations/SeparatorPolicy.scala,39,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/internal/DebuggingInternalProcessor.scala,53,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/exceptions/TerminatorMissingException.class,27,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/DFDL-Schema-Object-Model/DFDLSchemaObjectModelv4.zargo,509,0,0,0,3,2,0,0,161,137,No,0
1,daffodil/bin/daffodil/exceptions/DFDLAssertionException.class,32,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test/AM.dfdl.xsd,197,402,201,201,1,1,201,201,137,137,No,0
1,daffodil/bin/daffodil/processors/ScanResult.class,10,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor.class,709,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/AO.xsd,51,224,0,0,2,2,-112,0,156,80,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$maxS$1.class,12,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/delimiter_12.dfdl.xsd,105,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/arguments/ArgumentValue.scala,43,0,0,0,1,1,0,0,300,300,No,0
